"Adduct","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","tags","UniqueFileSources"
"M+H","0","264","-1","URATE - 60.0 eV","Isolated","Anna Abrahamsson","G1","10.0","0.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00005883632","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=264&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","Orbitrap","ESI","Positive","1","0.037002600000000004","0.81797","218.903","264","10","169.073","Madeleine Ernst","169.073","0.0","59.194","false","264","6","O=C1NC2=C(N1)C(=O)NC(=O)N2","CCMSLIB00005883632","13105.5","nan","NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","6418","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6418&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6418","2","703.39",,"703.39","0.0","608.564","false","6418",,,,"8997.22",,"GD_011_pmd4_RPP_RRHD_B1.mzML"
,"0","953","64",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=953&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=64&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"953","2","264.234",,"264.234","0.0","274.53099999999995","false","953",,,,"14630.3",,"NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","1868","21",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1868&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1868","2","321.16",,"321.16","0.0","652.952","false","1868",,,,"4846.96",,"NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_02.mzML"
"M+H","0","885","17","HMDB:HMDB00705-985 Hexanoylcarnitine","Isolated","HMDB","G2","0.0","11.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000425985","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=885&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C13H25NO4/c1-5-6-7-8-13(17)18-11(9-12(15)16)10-14(2,3)4/h11H,5-10H2,1-4H3","Quattro_QQQ:25eV","Positive","Positive","3","0.00100708","0.9203549999999999","3.8706199999999997","885","11","260.185","HMDB","260.185","0.0","142.14718181818182","false","885","6","CCCCCC(=O)OC(CC([O-])=O)C[N+](C)(C)C","CCMSLIB00000425985","162696.0","nan","GD_009_pmd2_RPP_RRHD_B1.mzML"
,"0","2792","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2792&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"2792","2","370.125",,"370.125","0.0","219.42950000000002","false","2792",,,,"7142.2",,"NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","724","36",,,,"G2","0.0","10.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=724&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"724","10","239.123",,"239.123","0.0","371.5825","false","724",,,,"200258.0",,"GD_008_pmd1_RPP_RRHD_B1.mzML"
,"0","3167","-1",,,,"G3","0.0","0.0","2.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=3167&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"3167","2","393.254",,"393.254","0.0","554.2194999999999","false","3167",,,,"26403.0",,"GD_023_ramclustr1_RPP_RRHD_B1.mzML"
"[M+NH4]+","0","643","-1","MUCIC ACID","isolated","MoNA:VF-NPL-QEHF011369","G1,G3,G4","2.0","0.0","5.0","13.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004702432","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=643&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4,7-10H,(H,11,12)(H,13,14)/t1-,2+,3+,4-","ESI-QFT","nan","positive","3","0.123001","0.966366","539.311","643","20","228.194","MoNA","228.194","0.0","339.4981","false","643","8","nan","CCMSLIB00004702432","592822.0","nan","GD_026_ramclustr4_RPP_RRHD_B1.mzML|GD_015_camera1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|GD_016_camera2_RPP_RRHD_B1.mzML"
,"0","4031","-1",,,,"G2,G4","0.0","1.0","0.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4031&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4031","2","459.237",,"459.237","0.0","596.7295","false","4031",,,,"10258.7",,"GD_020_camera6_RPP_RRHD_B1.mzML|GD_011_pmd4_RPP_RRHD_B1.mzML"
,"0","6102","3",,,,"G1","3.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6102&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6102","3","660.048",,"660.048","0.0","472.173","false","6102",,,,"7406.51",,"NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_04.mzML"
,"0","5607","-1",,,,"G1,G2","1.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5607&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5607","3","603.535",,"603.535","0.0","730.8713333333334","false","5607",,,,"21635.3",,"NIST1950_Iterative_RPP_20210405_02.mzML|GD_014_pmd7_RPP_RRHD_B1.mzML"
,"0","6758","106",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6758&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=106&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6758","2","754.848",,"754.848","0.0","750.4285","false","6758",,,,"4498.65",,"NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_04.mzML"
,"0","2249","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2249&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"2249","2","342.373",,"342.373","0.0","758.4984999999999","false","2249",,,,"10383.8",,"GD_009_pmd2_RPP_RRHD_B1.mzML"
,"0","1675","-1",,,,"G1,G4","1.0","0.0","0.0","1.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1675&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1675","2","310.249",,"310.249","0.0","542.9245000000001","false","1675",,,,"14462.1",,"NIST1950_Iterative_RPP_20210405_03.mzML|GD_015_camera1_RPP_RRHD_B1.mzML"
"M+H","0","4636","-1","1-Oleoyl-sn-glycero-3-phosphocholine","Commercial standard","Prasad","G1","13.0","0.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000479565","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4636&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","""InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/b13-12-/t25-/m1/s1""","Q-Exactive Plus","DI-ESI","Positive","1","0.647034","0.770927","1238.68","4636","13","521.709","Alexandrov Theodore","521.709","0.0","564.0117692307692","false","4636","6","nan","CCMSLIB00000479565","78398.7","nan","NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","2831","23",,,,"G1,G3","5.0","0.0","1.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2831&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"2831","6","373.142",,"373.142","0.0","567.0883333333334","false","2831",,,,"24194.1",,"NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|GD_026_ramclustr4_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
"M+H","0","2808","58","Spectral Match to Cyclopentasiloxane, decamethyl- from NIST14","Isolated","Data deposited by marjo","G1","3.0","0.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003136238","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2808&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3","QQQ","ESI","Positive","3","0.00100708","0.795555","2.7137599999999997","2808","3","371.103","Data from Maria Maansson","371.103","0.0","734.6613333333333","false","2808","8","C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C","CCMSLIB00003136238","6459.15","nan","NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
"M+H","0","662","-1","Spectral Match to Naproxen from NIST14","Isolated","Data deposited by amelnik","G2,G3","0.0","4.0","2.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003135291","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=662&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C14H14O3/c1-9(14(15)16)10-3-4-12-8-13(17-2)6-5-11(12)7-10/h3-9H,1-2H3,(H,15,16)/t9-/m0/s1","QQQ","ESI","Positive","3","0.983002","0.7850729999999999","4253.56","662","6","230.118","Data from Rob Knight","230.118","0.0","342.30966666666666","false","662","6","C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O","CCMSLIB00003135291","51409.1","nan","GD_026_ramclustr4_RPP_RRHD_B1.mzML|GD_012_pmd5_RPP_RRHD_B1.mzML"
,"0","48","11",,,,"G1","13.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=48&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"48","13","118.203",,"118.203","0.0","420.5387692307692","false","48",,,,"43555.5",,"NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_01.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","79","-1",,,,"G1,G3","1.0","0.0","1.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=79&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"79","2","127.06",,"127.06","0.0","80.156","false","79",,,,"2366.53",,"GD_024_ramclustr2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","1079","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1079&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1079","2","271.205",,"271.205","0.0","294.56449999999995","false","1079",,,,"15472.1",,"GD_014_pmd7_RPP_RRHD_B1.mzML"
,"0","6595","-1",,,,"G3","0.0","0.0","3.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6595&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6595","3","735.58",,"735.58","0.0","636.4263333333333","false","6595",,,,"17003.4",,"GD_024_ramclustr2_RPP_RRHD_B1.mzML"
"[M+H]+","0","381","-1","MoNA:935504 Dimethyl benzene-1,2-dicarboxylate","isolated","MoNA","G1","2.0","0.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00000565843","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=381&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C10H10O4/c1-13-9(11)7-5-3-4-6-8(7)10(12)14-2/h3-6H,1-2H3","LC-ESI-QFT","LC-ESI-QFT","nan","3","0.0019989","0.9562940000000001","10.2474","381","2","195.067","MoNA","195.067","0.0","251.542","false","381","6","nan","CCMSLIB00000565843","6054.77","nan","NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","1612","-1",,,,"G1","4.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=1612&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"1612","4","306.442",,"306.442","0.0","806.361","false","1612",,,,"11139.2",,"NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","498","-1",,,,"G1,G4","2.0","0.0","0.0","3.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=498&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"498","5","215.155",,"215.155","0.0","299.1958","false","498",,,,"10208.9",,"GD_015_camera1_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","402","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=402&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"402","2","198.1",,"198.1","0.0","64.253","false","402",,,,"7822.21",,"NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","5441","1",,,,"G1,G2","1.0","3.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=5441&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"5441","4","592.335",,"592.335","0.0","495.39175","false","5441",,,,"25172.6",,"GD_009_pmd2_RPP_RRHD_B1.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","4432","-1",,,,"G1","4.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4432&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4432","4","496.721",,"496.721","0.0","418.659","false","4432",,,,"16081.7",,"NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_03.mzML"
,"0","4599","-1",,,,"G3","0.0","0.0","9.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4599&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4599","9","513.843",,"513.843","0.0","881.5508888888888","false","4599",,,,"153664.0",,"GD_025_ramclustr3_RPP_RRHD_B1.mzML"
,"0","7611","6",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=7611&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"7611","2","859.522",,"859.522","0.0","648.887","false","7611",,,,"4029.19",,"NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","38","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=38&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"38","2","110.01",,"110.01","0.0","124.97","false","38",,,,"3109.11",,"NIST1950_Iterative_RPP_20210405_02.mzML"
"M+H","0","935","40","Spectral Match to Pro-Phe from NIST14","Isolated","Data deposited by fevargas","G3","0.0","0.0","7.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00003138210","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=935&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","nan","QqQ","ESI","Positive","3","0.0","0.881374","0.0","935","7","263.139","Data from Joshua Wollam","263.139","0.0","86.557","false","935","6","nan","CCMSLIB00003138210","30391.9","nan","GD_024_ramclustr2_RPP_RRHD_B1.mzML"
,"0","4077","-1",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=4077&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"4077","2","463.368",,"463.368","0.0","343.209","false","4077",,,,"10758.0",,"NIST1950_Iterative_RPP_20210405_02.mzML"
,"0","8215","-1",,,,"G1","3.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=8215&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"8215","3","979.825",,"979.825","0.0","333.82366666666667","false","8215",,,,"22156.4",,"NIST1950_Iterative_RPP_20210405_06.mzML|NIST1950_Iterative_RPP_20210405_08.mzML|NIST1950_Iterative_RPP_20210405_05.mzML"
,"0","6530","-1",,,,"G2","0.0","2.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=6530&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"6530","2","722.51",,"722.51","0.0","716.4580000000001","false","6530",,,,"8714.17",,"GD_013_pmd6_RPP_RRHD_B1.mzML"
"[M-H]-","0","2553","2","[(6E,10Z)-6-formyl-10-(hydroxymethyl)-3-methylidene-2-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-4-yl] 3-methylbutanoate","isolated","MoNA:VF-NPL-QEHF021716","G1","44.0","0.0","0.0","0.0","0.0","0.0","http://gnps.ucsd.edu/ProteoSAFe/gnpslibraryspectrum.jsp?SpectrumID=CCMSLIB00004712779","https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=2553&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=47bd0f0c102c42c09a879ac02c6c302f&show=true","InChI=1S/C20H26O6/c1-12(2)7-18(23)25-16-8-14(10-21)5-4-6-15(11-22)9-17-19(16)13(3)20(24)26-17/h5,9-10,12,16-17,19,22H,3-4,6-8,11H2,1-2H3/b14-5+,15-9-","ESI-QFT","nan","negative","3","0.661011","0.812655","1830.21","2553","44","361.827","MoNA","361.827","0.0","782.0157954545455","false","2553","6","nan","CCMSLIB00004712779","364659.0","nan","NIST1950_Iterative_RPP_20210405_07.mzML|NIST1950_Iterative_RPP_20210405_03.mzML|NIST1950_Iterative_RPP_20210405_04.mzML|NIST1950_Iterative_RPP_20210405_02.mzML|NIST1950_Iterative_RPP_20210405_01.mzML"
,"0","8253","3",,,,"G1","2.0","0.0","0.0","0.0","0.0","0.0",,"https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=47bd0f0c102c42c09a879ac02c6c302f&view=cluster_details&protein=8253&show=true","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=47bd0f0c102c42c09a879ac02c6c302f&show=true",,,,,,,,,"8253","2","999.644",,"999.644","0.0","489.7965","false","8253",,,,"4537.75",,"NIST1950_Iterative_RPP_20210405_05.mzML"
